condition,time_ms,mean_H
B,1671.7000732421875,1.0012037754058838
B,1671.800048828125,1.0012037754058838
B,1671.9000244140625,1.0012037754058838
B,1672.0,1.0012037754058838
B,1672.0999755859375,1.0012037754058838
B,1672.2000732421875,1.0012037754058838
B,1672.300048828125,1.0012037754058838
B,1672.4000244140625,1.0012037754058838
B,1672.5,1.0012037754058838
B,1672.5999755859375,1.0012037754058838
B,1672.7000732421875,1.0012037754058838
B,1672.800048828125,1.0012037754058838
B,1672.9000244140625,1.0012037754058838
B,1673.0,1.0012037754058838
B,1673.0999755859375,1.0012037754058838
B,1673.2000732421875,1.0012037754058838
B,1673.300048828125,1.0012037754058838
B,1673.4000244140625,1.0012037754058838
B,1673.5,1.0012037754058838
B,1673.5999755859375,1.0012037754058838
B,1673.7000732421875,1.0012037754058838
B,1673.800048828125,1.0012037754058838
B,1673.9000244140625,1.0012037754058838
B,1674.0,1.0012037754058838
B,1674.0999755859375,1.0012037754058838
B,1674.2000732421875,1.0012037754058838
B,1674.300048828125,1.0012037754058838
B,1674.4000244140625,1.0012037754058838
B,1674.5,1.0012037754058838
B,1674.5999755859375,1.0012037754058838
B,1674.7000732421875,1.0012037754058838
B,1674.800048828125,1.0012037754058838
B,1674.9000244140625,1.0012037754058838
B,1675.0,1.0012037754058838
B,1675.0999755859375,1.0012037754058838
B,1675.2000732421875,1.0012037754058838
B,1675.300048828125,1.0012037754058838
B,1675.4000244140625,1.0012037754058838
B,1675.5,1.0012037754058838
B,1675.5999755859375,1.0012037754058838
B,1675.7000732421875,1.0012037754058838
B,1675.800048828125,1.0012037754058838
B,1675.9000244140625,1.0012037754058838
B,1676.0,1.0012037754058838
B,1676.0999755859375,1.0012037754058838
B,1676.2000732421875,1.0012037754058838
B,1676.300048828125,1.0012037754058838
B,1676.4000244140625,1.0012037754058838
B,1676.5,1.0012037754058838
B,1676.5999755859375,1.0012037754058838
B,1676.7000732421875,1.0012037754058838
B,1676.800048828125,1.0012037754058838
B,1676.9000244140625,1.0012037754058838
B,1677.0,1.0012037754058838
B,1677.0999755859375,1.0012037754058838
B,1677.2000732421875,1.0012037754058838
B,1677.300048828125,1.0012037754058838
B,1677.4000244140625,1.0012037754058838
B,1677.5,1.0012037754058838
B,1677.5999755859375,1.0012037754058838
B,1677.7000732421875,1.0012037754058838
B,1677.800048828125,1.0012037754058838
B,1677.9000244140625,1.0012037754058838
B,1678.0,1.0012037754058838
B,1678.0999755859375,1.0012037754058838
B,1678.2000732421875,1.0012037754058838
B,1678.300048828125,1.0012037754058838
B,1678.4000244140625,1.0012037754058838
B,1678.5,1.0012037754058838
B,1678.5999755859375,1.0012037754058838
B,1678.7000732421875,1.0012037754058838
B,1678.800048828125,1.0012037754058838
B,1678.9000244140625,1.0012037754058838
B,1679.0,1.0012037754058838
B,1679.0999755859375,1.0012037754058838
B,1679.2000732421875,1.0012037754058838
B,1679.300048828125,1.0012037754058838
B,1679.4000244140625,1.0012037754058838
B,1679.5,1.0012037754058838
B,1679.5999755859375,1.0012037754058838
B,1679.7000732421875,1.0012037754058838
B,1679.800048828125,1.0012037754058838
B,1679.9000244140625,1.0012037754058838
B,1680.0,1.0012037754058838
B,1680.0999755859375,1.0012037754058838
B,1680.2000732421875,1.0012037754058838
B,1680.300048828125,1.0012037754058838
B,1680.4000244140625,1.0012037754058838
B,1680.5,1.0012037754058838
B,1680.5999755859375,1.0012037754058838
B,1680.7000732421875,1.0012037754058838
B,1680.800048828125,1.0012037754058838
B,1680.9000244140625,1.0012037754058838
B,1681.0,1.0012037754058838
B,1681.0999755859375,1.0012037754058838
B,1681.2000732421875,1.0012037754058838
B,1681.300048828125,1.0012037754058838
B,1681.4000244140625,1.0012037754058838
B,1681.5,1.0012037754058838
B,1681.5999755859375,1.0012037754058838
B,1681.7000732421875,1.0012037754058838
B,1681.800048828125,1.0012037754058838
B,1681.9000244140625,1.0012037754058838
B,1682.0,1.0012037754058838
B,1682.0999755859375,1.0012037754058838
B,1682.2000732421875,1.0012037754058838
B,1682.300048828125,1.0012037754058838
B,1682.4000244140625,1.0012037754058838
B,1682.5,1.0012037754058838
B,1682.5999755859375,1.0012037754058838
B,1682.7000732421875,1.0012037754058838
B,1682.800048828125,1.0012037754058838
B,1682.9000244140625,1.0012037754058838
B,1683.0,1.0012037754058838
B,1683.0999755859375,1.0012037754058838
B,1683.2000732421875,1.0012037754058838
B,1683.300048828125,1.0012037754058838
B,1683.4000244140625,1.0012037754058838
B,1683.5,1.0012037754058838
B,1683.5999755859375,1.0012037754058838
B,1683.7000732421875,1.0012037754058838
B,1683.800048828125,1.0012037754058838
B,1683.9000244140625,1.0012037754058838
B,1684.0,1.0012037754058838
B,1684.0999755859375,1.0012037754058838
B,1684.2000732421875,1.0012037754058838
B,1684.300048828125,1.0012037754058838
B,1684.4000244140625,1.0012037754058838
B,1684.5,1.0012037754058838
B,1684.5999755859375,1.0012037754058838
B,1684.7000732421875,1.0012037754058838
B,1684.800048828125,1.0012037754058838
B,1684.9000244140625,1.0012037754058838
B,1685.0,1.0012037754058838
B,1685.0999755859375,1.0012037754058838
B,1685.2000732421875,1.0012037754058838
B,1685.300048828125,1.0012037754058838
B,1685.4000244140625,1.0012037754058838
B,1685.5,1.0012037754058838
B,1685.5999755859375,1.0012037754058838
B,1685.7000732421875,1.0012037754058838
B,1685.800048828125,1.0012037754058838
B,1685.9000244140625,1.0012037754058838
B,1686.0,1.0012037754058838
B,1686.0999755859375,1.0012037754058838
B,1686.2000732421875,1.0012037754058838
B,1686.300048828125,1.0012037754058838
B,1686.4000244140625,1.0012037754058838
B,1686.5,1.0012037754058838
B,1686.5999755859375,1.0012037754058838
B,1686.7000732421875,1.0012037754058838
B,1686.800048828125,1.0012037754058838
B,1686.9000244140625,1.0012037754058838
B,1687.0,1.0012037754058838
B,1687.0999755859375,1.0012037754058838
B,1687.2000732421875,1.0012037754058838
B,1687.300048828125,1.0012037754058838
B,1687.4000244140625,1.0012037754058838
B,1687.5,1.0012037754058838
B,1687.5999755859375,1.0012037754058838
B,1687.7000732421875,1.0012037754058838
B,1687.800048828125,1.0012037754058838
B,1687.9000244140625,1.0012037754058838
B,1688.0,1.0012037754058838
B,1688.0999755859375,1.0012037754058838
B,1688.2000732421875,1.0012037754058838
B,1688.300048828125,1.0012037754058838
B,1688.4000244140625,1.0012037754058838
B,1688.5,1.0012037754058838
B,1688.5999755859375,1.0012037754058838
B,1688.7000732421875,1.0012037754058838
B,1688.800048828125,1.0012037754058838
B,1688.9000244140625,1.0012037754058838
B,1689.0,1.0012037754058838
B,1689.0999755859375,1.0012037754058838
B,1689.2000732421875,1.0012037754058838
B,1689.300048828125,1.0012037754058838
B,1689.4000244140625,1.0012037754058838
B,1689.5,1.0012037754058838
B,1689.5999755859375,1.0012037754058838
B,1689.7000732421875,1.0012037754058838
B,1689.800048828125,1.0012037754058838
B,1689.9000244140625,1.0012037754058838
B,1690.0,1.0012037754058838
B,1690.0999755859375,1.0012037754058838
B,1690.2000732421875,1.0012037754058838
B,1690.300048828125,1.0012037754058838
B,1690.4000244140625,1.0012037754058838
B,1690.5,1.0012037754058838
B,1690.5999755859375,1.0012037754058838
B,1690.7000732421875,1.0012037754058838
B,1690.800048828125,1.0012037754058838
B,1690.9000244140625,1.0012037754058838
B,1691.0,1.0012037754058838
B,1691.0999755859375,1.0012037754058838
B,1691.2000732421875,1.0012037754058838
B,1691.300048828125,1.0012037754058838
B,1691.4000244140625,1.0012037754058838
B,1691.5,1.0012037754058838
B,1691.5999755859375,1.0012037754058838
B,1691.7000732421875,1.0012037754058838
B,1691.800048828125,1.0012037754058838
B,1691.9000244140625,1.0012037754058838
B,1692.0,1.0012037754058838
B,1692.0999755859375,1.0012037754058838
B,1692.2000732421875,1.0012037754058838
B,1692.300048828125,1.0012037754058838
B,1692.4000244140625,1.0012037754058838
B,1692.5,1.0012037754058838
B,1692.5999755859375,1.0012037754058838
B,1692.7000732421875,1.0012037754058838
B,1692.800048828125,1.0012037754058838
B,1692.9000244140625,1.0012037754058838
B,1693.0,1.0012037754058838
B,1693.0999755859375,1.0012037754058838
B,1693.2000732421875,1.0012037754058838
B,1693.300048828125,1.0012037754058838
B,1693.4000244140625,1.0012037754058838
B,1693.5,1.0012037754058838
B,1693.5999755859375,1.0012037754058838
B,1693.7000732421875,1.0012037754058838
B,1693.800048828125,1.0012037754058838
B,1693.9000244140625,1.0012037754058838
B,1694.0,1.0012037754058838
B,1694.0999755859375,1.0012037754058838
B,1694.2000732421875,1.0012037754058838
B,1694.300048828125,1.0012037754058838
B,1694.4000244140625,1.0012037754058838
B,1694.5,1.0012037754058838
B,1694.5999755859375,1.0012037754058838
B,1694.7000732421875,1.0012037754058838
B,1694.800048828125,1.0012037754058838
B,1694.9000244140625,1.0012037754058838
B,1695.0,1.0012037754058838
B,1695.0999755859375,1.0012037754058838
B,1695.2000732421875,1.0012037754058838
B,1695.300048828125,1.0012037754058838
B,1695.4000244140625,1.0012037754058838
B,1695.5,1.0012037754058838
B,1695.5999755859375,1.0012037754058838
B,1695.7000732421875,1.0012037754058838
B,1695.800048828125,1.0012037754058838
B,1695.9000244140625,1.0012037754058838
B,1696.0,1.0012037754058838
B,1696.0999755859375,1.0012037754058838
B,1696.2000732421875,1.0012037754058838
B,1696.300048828125,1.0012037754058838
B,1696.4000244140625,1.0012037754058838
B,1696.5,1.0012037754058838
B,1696.5999755859375,1.0012037754058838
B,1696.7000732421875,1.0012037754058838
B,1696.800048828125,1.0012037754058838
B,1696.9000244140625,1.0012037754058838
B,1697.0,1.0012037754058838
B,1697.0999755859375,1.0012037754058838
B,1697.2000732421875,1.0012037754058838
B,1697.300048828125,1.0012037754058838
B,1697.4000244140625,1.0012037754058838
B,1697.5,1.0012037754058838
B,1697.5999755859375,1.0012037754058838
B,1697.7000732421875,1.0012037754058838
B,1697.800048828125,1.0012037754058838
B,1697.9000244140625,1.0012037754058838
B,1698.0,1.0012037754058838
B,1698.0999755859375,1.0012037754058838
B,1698.2000732421875,1.0012037754058838
B,1698.300048828125,1.0012037754058838
B,1698.4000244140625,1.0012037754058838
B,1698.5,1.0012037754058838
B,1698.5999755859375,1.0012037754058838
B,1698.7000732421875,1.0012037754058838
B,1698.800048828125,1.0012037754058838
B,1698.9000244140625,1.0012037754058838
B,1699.0,1.0012037754058838
B,1699.0999755859375,1.0012037754058838
B,1699.2000732421875,1.0012037754058838
B,1699.300048828125,1.0012037754058838
B,1699.4000244140625,1.0012037754058838
B,1699.5,1.0012037754058838
B,1699.5999755859375,1.0012037754058838
B,1699.7000732421875,1.0012037754058838
B,1699.800048828125,1.0012037754058838
B,1699.9000244140625,1.0012037754058838
B,1700.0,1.0012037754058838
B,1700.0999755859375,1.0012037754058838
B,1700.2000732421875,1.0012037754058838
B,1700.300048828125,1.0012037754058838
B,1700.4000244140625,1.0012037754058838
B,1700.5,1.0012037754058838
B,1700.5999755859375,1.0012037754058838
B,1700.7000732421875,1.0012037754058838
B,1700.800048828125,1.0012037754058838
B,1700.9000244140625,1.0012037754058838
B,1701.0,1.0012037754058838
B,1701.0999755859375,1.0012037754058838
B,1701.2000732421875,1.0012037754058838
B,1701.300048828125,1.0012037754058838
B,1701.4000244140625,1.0012037754058838
B,1701.5,1.0012037754058838
B,1701.5999755859375,1.0012037754058838
B,1701.7000732421875,1.0012037754058838
B,1701.800048828125,1.0012037754058838
B,1701.9000244140625,1.0012037754058838
B,1702.0,1.0012037754058838
B,1702.0999755859375,1.0012037754058838
B,1702.2000732421875,1.0012037754058838
B,1702.300048828125,1.0012037754058838
B,1702.4000244140625,1.0012037754058838
B,1702.5,1.0012037754058838
B,1702.5999755859375,1.0012037754058838
B,1702.7000732421875,1.0012037754058838
B,1702.800048828125,1.0012037754058838
B,1702.9000244140625,1.0012037754058838
B,1703.0,1.0012037754058838
B,1703.0999755859375,1.0012037754058838
B,1703.2000732421875,1.0012037754058838
B,1703.300048828125,1.0012037754058838
B,1703.4000244140625,1.0012037754058838
B,1703.5,1.0012037754058838
B,1703.5999755859375,1.0012037754058838
B,1703.7000732421875,1.0012037754058838
B,1703.800048828125,1.0012037754058838
B,1703.9000244140625,1.0012037754058838
B,1704.0,1.0012037754058838
B,1704.0999755859375,1.0012037754058838
B,1704.2000732421875,1.0012037754058838
B,1704.300048828125,1.0012037754058838
B,1704.4000244140625,1.0012037754058838
B,1704.5,1.0012037754058838
B,1704.5999755859375,1.0012037754058838
B,1704.7000732421875,1.0012037754058838
B,1704.800048828125,1.0012037754058838
B,1704.9000244140625,1.0012037754058838
B,1705.0,1.0012037754058838
B,1705.0999755859375,1.0012037754058838
B,1705.2000732421875,1.0012037754058838
B,1705.300048828125,1.0012037754058838
B,1705.4000244140625,1.0012037754058838
B,1705.5,1.0012037754058838
B,1705.5999755859375,1.0012037754058838
B,1705.7000732421875,1.0012037754058838
B,1705.800048828125,1.0012037754058838
B,1705.9000244140625,1.0012037754058838
B,1706.0,1.0012037754058838
B,1706.0999755859375,1.0012037754058838
B,1706.2000732421875,1.0012037754058838
B,1706.300048828125,1.0012037754058838
B,1706.4000244140625,1.0012037754058838
B,1706.5,1.0012037754058838
B,1706.5999755859375,1.0012037754058838
B,1706.7000732421875,1.0012037754058838
B,1706.800048828125,1.0012037754058838
B,1706.9000244140625,1.0012037754058838
B,1707.0,1.0012037754058838
B,1707.0999755859375,1.0012037754058838
B,1707.2000732421875,1.0012037754058838
B,1707.300048828125,1.0012037754058838
B,1707.4000244140625,1.0012037754058838
B,1707.5,1.0012037754058838
B,1707.5999755859375,1.0012037754058838
B,1707.7000732421875,1.0012037754058838
B,1707.800048828125,1.0012037754058838
B,1707.9000244140625,1.0012037754058838
B,1708.0,1.0012037754058838
B,1708.0999755859375,1.0012037754058838
B,1708.2000732421875,1.0012037754058838
B,1708.300048828125,1.0012037754058838
B,1708.4000244140625,1.0012037754058838
B,1708.5,1.0012037754058838
B,1708.5999755859375,1.0012037754058838
B,1708.7000732421875,1.0012037754058838
B,1708.800048828125,1.0012037754058838
B,1708.9000244140625,1.0012037754058838
B,1709.0,1.0012037754058838
B,1709.0999755859375,1.0012037754058838
B,1709.2000732421875,1.0012037754058838
B,1709.300048828125,1.0012037754058838
B,1709.4000244140625,1.0012037754058838
B,1709.5,1.0012037754058838
B,1709.5999755859375,1.0012037754058838
B,1709.7000732421875,1.0012037754058838
B,1709.800048828125,1.0012037754058838
B,1709.9000244140625,1.0012037754058838
B,1710.0,1.0012037754058838
B,1710.0999755859375,1.0012037754058838
B,1710.2000732421875,1.0012037754058838
B,1710.300048828125,1.0012037754058838
B,1710.4000244140625,1.0012037754058838
B,1710.5,1.0012037754058838
B,1710.5999755859375,1.0012037754058838
B,1710.7000732421875,1.0012037754058838
B,1710.800048828125,1.0012037754058838
B,1710.9000244140625,1.0012037754058838
B,1711.0,1.0012037754058838
B,1711.0999755859375,1.0012037754058838
B,1711.2000732421875,1.0012037754058838
B,1711.300048828125,1.0012037754058838
B,1711.4000244140625,1.0012037754058838
B,1711.5,1.0012037754058838
B,1711.5999755859375,1.0012037754058838
B,1711.7000732421875,1.0012037754058838
B,1711.800048828125,1.0012037754058838
B,1711.9000244140625,1.0012037754058838
B,1712.0,1.0012037754058838
B,1712.0999755859375,1.0012037754058838
B,1712.2000732421875,1.0012037754058838
B,1712.300048828125,1.0012037754058838
B,1712.4000244140625,1.0012037754058838
B,1712.5,1.0012037754058838
B,1712.5999755859375,1.0012037754058838
B,1712.7000732421875,1.0012037754058838
B,1712.800048828125,1.0012037754058838
B,1712.9000244140625,1.0012037754058838
B,1713.0,1.0012037754058838
B,1713.0999755859375,1.0012037754058838
B,1713.2000732421875,1.0012037754058838
B,1713.300048828125,1.0012037754058838
B,1713.4000244140625,1.0012037754058838
B,1713.5,1.0012037754058838
B,1713.5999755859375,1.0012037754058838
B,1713.7000732421875,1.0012037754058838
B,1713.800048828125,1.0012037754058838
B,1713.9000244140625,1.0012037754058838
B,1714.0,1.0012037754058838
B,1714.0999755859375,1.0012037754058838
B,1714.2000732421875,1.0012037754058838
B,1714.300048828125,1.0012037754058838
B,1714.4000244140625,1.0012037754058838
B,1714.5,1.0012037754058838
B,1714.5999755859375,1.0012037754058838
B,1714.7000732421875,1.0012037754058838
B,1714.800048828125,1.0012037754058838
B,1714.9000244140625,1.0012037754058838
B,1715.0,1.0012037754058838
B,1715.0999755859375,1.0012037754058838
B,1715.2000732421875,1.0012037754058838
B,1715.300048828125,1.0012037754058838
B,1715.4000244140625,1.0012037754058838
B,1715.5,1.0012037754058838
B,1715.5999755859375,1.0012037754058838
B,1715.7000732421875,1.0012037754058838
B,1715.800048828125,1.0012037754058838
B,1715.9000244140625,1.0012037754058838
B,1716.0,1.0012037754058838
B,1716.0999755859375,1.0012037754058838
B,1716.2000732421875,1.0012037754058838
B,1716.300048828125,1.0012037754058838
B,1716.4000244140625,1.0012037754058838
B,1716.5,1.0012037754058838
B,1716.5999755859375,1.0012037754058838
B,1716.7000732421875,1.0012037754058838
B,1716.800048828125,1.0012037754058838
B,1716.9000244140625,1.0012037754058838
B,1717.0,1.0012037754058838
B,1717.0999755859375,1.0012037754058838
B,1717.2000732421875,1.0012037754058838
B,1717.300048828125,1.0012037754058838
B,1717.4000244140625,1.0012037754058838
B,1717.5,1.0012037754058838
B,1717.5999755859375,1.0012037754058838
B,1717.7000732421875,1.0012037754058838
B,1717.800048828125,1.0012037754058838
B,1717.9000244140625,1.0012037754058838
B,1718.0,1.0012037754058838
B,1718.0999755859375,1.0012037754058838
B,1718.2000732421875,1.0012037754058838
B,1718.300048828125,1.0012037754058838
B,1718.4000244140625,1.0012037754058838
B,1718.5,1.0012037754058838
B,1718.5999755859375,1.0012037754058838
B,1718.7000732421875,1.0012037754058838
B,1718.800048828125,1.0012037754058838
B,1718.9000244140625,1.0012037754058838
B,1719.0,1.0012037754058838
B,1719.0999755859375,1.0012037754058838
B,1719.2000732421875,1.0012037754058838
B,1719.300048828125,1.0012037754058838
B,1719.4000244140625,1.0012037754058838
B,1719.5,1.0012037754058838
B,1719.5999755859375,1.0012037754058838
B,1719.7000732421875,1.0012037754058838
B,1719.800048828125,1.0012037754058838
B,1719.9000244140625,1.0012037754058838
B,1720.0,1.0012037754058838
B,1720.0999755859375,1.0012037754058838
B,1720.2000732421875,1.0012037754058838
B,1720.300048828125,1.0012037754058838
B,1720.4000244140625,1.0012037754058838
B,1720.5,1.0012037754058838
B,1720.5999755859375,1.0012037754058838
B,1720.7000732421875,1.0012037754058838
B,1720.800048828125,1.0012037754058838
B,1720.9000244140625,1.0012037754058838
B,1721.0,1.0012037754058838
B,1721.0999755859375,1.0012037754058838
B,1721.2000732421875,1.0012037754058838
B,1721.300048828125,1.0012037754058838
B,1721.4000244140625,1.0012037754058838
B,1721.5,1.0012037754058838
B,1721.5999755859375,1.0012037754058838
B,1721.7000732421875,1.0012037754058838
B,1721.800048828125,1.0012037754058838
B,1721.9000244140625,1.0012037754058838
B,1722.0,1.0012037754058838
B,1722.0999755859375,1.0012037754058838
B,1722.2000732421875,1.0012037754058838
B,1722.300048828125,1.0012037754058838
B,1722.4000244140625,1.0012037754058838
B,1722.5,1.0012037754058838
B,1722.5999755859375,1.0012037754058838
B,1722.7000732421875,1.0012037754058838
B,1722.800048828125,1.0012037754058838
B,1722.9000244140625,1.0012037754058838
B,1723.0,1.0012037754058838
B,1723.0999755859375,1.0012037754058838
B,1723.2000732421875,1.0012037754058838
B,1723.300048828125,1.0012037754058838
B,1723.4000244140625,1.0012037754058838
B,1723.5,1.0012037754058838
B,1723.5999755859375,1.0012037754058838
B,1723.7000732421875,1.0012037754058838
B,1723.800048828125,1.0012037754058838
B,1723.9000244140625,1.0012037754058838
B,1724.0,1.0012037754058838
B,1724.0999755859375,1.0012037754058838
B,1724.2000732421875,1.0012037754058838
B,1724.300048828125,1.0012037754058838
B,1724.4000244140625,1.0012037754058838
B,1724.5,1.0012037754058838
B,1724.5999755859375,1.0012037754058838
B,1724.7000732421875,1.0012037754058838
B,1724.800048828125,1.0012037754058838
B,1724.9000244140625,1.0012037754058838
B,1725.0,1.0012037754058838
B,1725.0999755859375,1.0012037754058838
B,1725.2000732421875,1.0012037754058838
B,1725.300048828125,1.0012037754058838
B,1725.4000244140625,1.0012037754058838
B,1725.5,1.0012037754058838
B,1725.5999755859375,1.0012037754058838
B,1725.7000732421875,1.0012037754058838
B,1725.800048828125,1.0012037754058838
B,1725.9000244140625,1.0012037754058838
B,1726.0,1.0012037754058838
B,1726.0999755859375,1.0012037754058838
B,1726.2000732421875,1.0012037754058838
B,1726.300048828125,1.0012037754058838
B,1726.4000244140625,1.0012037754058838
B,1726.5,1.0012037754058838
B,1726.5999755859375,1.0012037754058838
B,1726.7000732421875,1.0012037754058838
B,1726.800048828125,1.0012037754058838
B,1726.9000244140625,1.0012037754058838
B,1727.0,1.0012037754058838
B,1727.0999755859375,1.0012037754058838
B,1727.2000732421875,1.0012037754058838
B,1727.300048828125,1.0012037754058838
B,1727.4000244140625,1.0012037754058838
B,1727.5,1.0012037754058838
B,1727.5999755859375,1.0012037754058838
B,1727.7000732421875,1.0012037754058838
B,1727.800048828125,1.0012037754058838
B,1727.9000244140625,1.0012037754058838
B,1728.0,1.0012037754058838
B,1728.0999755859375,1.0012037754058838
B,1728.2000732421875,1.0012037754058838
B,1728.300048828125,1.0012037754058838
B,1728.4000244140625,1.0012037754058838
B,1728.5,1.0012037754058838
B,1728.5999755859375,1.0012037754058838
B,1728.7000732421875,1.0012037754058838
B,1728.800048828125,1.0012037754058838
B,1728.9000244140625,1.0012037754058838
B,1729.0,1.0012037754058838
B,1729.0999755859375,1.0012037754058838
B,1729.2000732421875,1.0012037754058838
B,1729.300048828125,1.0012037754058838
B,1729.4000244140625,1.0012037754058838
B,1729.5,1.0012037754058838
B,1729.5999755859375,1.0012037754058838
B,1729.7000732421875,1.0012037754058838
B,1729.800048828125,1.0012037754058838
B,1729.9000244140625,1.0012037754058838
B,1730.0,1.0012037754058838
B,1730.0999755859375,1.0012037754058838
B,1730.2000732421875,1.0012037754058838
B,1730.300048828125,1.0012037754058838
B,1730.4000244140625,1.0012037754058838
B,1730.5,1.0012037754058838
B,1730.5999755859375,1.0012037754058838
B,1730.7000732421875,1.0012037754058838
B,1730.800048828125,1.0012037754058838
B,1730.9000244140625,1.0012037754058838
B,1731.0,1.0012037754058838
B,1731.0999755859375,1.0012037754058838
B,1731.2000732421875,1.0012037754058838
B,1731.300048828125,1.0012037754058838
B,1731.4000244140625,1.0012037754058838
B,1731.5,1.0012037754058838
B,1731.5999755859375,1.0012037754058838
B,1731.7000732421875,1.0012037754058838
B,1731.800048828125,1.0012037754058838
B,1731.9000244140625,1.0012037754058838
B,1732.0,1.0012037754058838
B,1732.0999755859375,1.0012037754058838
B,1732.2000732421875,1.0012037754058838
B,1732.300048828125,1.0012037754058838
B,1732.4000244140625,1.0012037754058838
B,1732.5,1.0012037754058838
B,1732.5999755859375,1.0012037754058838
B,1732.7000732421875,1.0012037754058838
B,1732.800048828125,1.0012037754058838
B,1732.9000244140625,1.0012037754058838
B,1733.0,1.0012037754058838
B,1733.0999755859375,1.0012037754058838
B,1733.2000732421875,1.0012037754058838
B,1733.300048828125,1.0012037754058838
B,1733.4000244140625,1.0012037754058838
B,1733.5,1.0012037754058838
B,1733.5999755859375,1.0012037754058838
B,1733.7000732421875,1.0012037754058838
B,1733.800048828125,1.0012037754058838
B,1733.9000244140625,1.0012037754058838
B,1734.0,1.0012037754058838
B,1734.0999755859375,1.0012037754058838
B,1734.2000732421875,1.0012037754058838
B,1734.300048828125,1.0012037754058838
B,1734.4000244140625,1.0012037754058838
B,1734.5,1.0012037754058838
B,1734.5999755859375,1.0012037754058838
B,1734.7000732421875,1.0012037754058838
B,1734.800048828125,1.0012037754058838
B,1734.9000244140625,1.0012037754058838
B,1735.0,1.0012037754058838
B,1735.0999755859375,1.0012037754058838
B,1735.2000732421875,1.0012037754058838
B,1735.300048828125,1.0012037754058838
B,1735.4000244140625,1.0012037754058838
B,1735.5,1.0012037754058838
B,1735.5999755859375,1.0012037754058838
B,1735.7000732421875,1.0012037754058838
B,1735.800048828125,1.0012037754058838
B,1735.9000244140625,1.0012037754058838
B,1736.0,1.0012037754058838
B,1736.0999755859375,1.0012037754058838
B,1736.2000732421875,1.0012037754058838
B,1736.300048828125,1.0012037754058838
B,1736.4000244140625,1.0012037754058838
B,1736.5,1.0012037754058838
B,1736.5999755859375,1.0012037754058838
B,1736.7000732421875,1.0012037754058838
B,1736.800048828125,1.0012037754058838
B,1736.9000244140625,1.0012037754058838
B,1737.0,1.0012037754058838
B,1737.0999755859375,1.0012037754058838
B,1737.2000732421875,1.0012037754058838
B,1737.300048828125,1.0012037754058838
B,1737.4000244140625,1.0012037754058838
B,1737.5,1.0012037754058838
B,1737.5999755859375,1.0012037754058838
B,1737.7000732421875,1.0012037754058838
B,1737.800048828125,1.0012037754058838
B,1737.9000244140625,1.0012037754058838
B,1738.0,1.0012037754058838
B,1738.0999755859375,1.0012037754058838
B,1738.2000732421875,1.0012037754058838
B,1738.300048828125,1.0012037754058838
B,1738.4000244140625,1.0012037754058838
B,1738.5,1.0012037754058838
B,1738.5999755859375,1.0012037754058838
B,1738.7000732421875,1.0012037754058838
B,1738.800048828125,1.0012037754058838
B,1738.9000244140625,1.0012037754058838
B,1739.0,1.0012037754058838
B,1739.0999755859375,1.0012037754058838
B,1739.2000732421875,1.0012037754058838
B,1739.300048828125,1.0012037754058838
B,1739.4000244140625,1.0012037754058838
B,1739.5,1.0012037754058838
B,1739.5999755859375,1.0012037754058838
B,1739.7000732421875,1.0012037754058838
B,1739.800048828125,1.0012037754058838
B,1739.9000244140625,1.0012037754058838
B,1740.0,1.0012037754058838
B,1740.0999755859375,1.0012037754058838
B,1740.2000732421875,1.0012037754058838
B,1740.300048828125,1.0012037754058838
B,1740.4000244140625,1.0012037754058838
B,1740.5,1.0012037754058838
B,1740.5999755859375,1.0012037754058838
B,1740.7000732421875,1.0012037754058838
B,1740.800048828125,1.0012037754058838
B,1740.9000244140625,1.0012037754058838
B,1741.0,1.0012037754058838
B,1741.0999755859375,1.0012037754058838
B,1741.2000732421875,1.0012037754058838
B,1741.300048828125,1.0012037754058838
B,1741.4000244140625,1.0012037754058838
B,1741.5,1.0012037754058838
B,1741.5999755859375,1.0012037754058838
B,1741.7000732421875,1.0012037754058838
B,1741.800048828125,1.0012037754058838
B,1741.9000244140625,1.0012037754058838
B,1742.0,1.0012037754058838
B,1742.0999755859375,1.0012037754058838
B,1742.2000732421875,1.0012037754058838
B,1742.300048828125,1.0012037754058838
B,1742.4000244140625,1.0012037754058838
B,1742.5,1.0012037754058838
B,1742.5999755859375,1.0012037754058838
B,1742.7000732421875,1.0012037754058838
B,1742.800048828125,1.0012037754058838
B,1742.9000244140625,1.0012037754058838
B,1743.0,1.0012037754058838
B,1743.0999755859375,1.0012037754058838
B,1743.2000732421875,1.0012037754058838
B,1743.300048828125,1.0012037754058838
B,1743.4000244140625,1.0012037754058838
B,1743.5,1.0012037754058838
B,1743.5999755859375,1.0012037754058838
B,1743.7000732421875,1.0012037754058838
B,1743.800048828125,1.0012037754058838
B,1743.9000244140625,1.0012037754058838
B,1744.0,1.0012037754058838
B,1744.0999755859375,1.0012037754058838
B,1744.2000732421875,1.0012037754058838
B,1744.300048828125,1.0012037754058838
B,1744.4000244140625,1.0012037754058838
B,1744.5,1.0012037754058838
B,1744.5999755859375,1.0012037754058838
B,1744.7000732421875,1.0012037754058838
B,1744.800048828125,1.0012037754058838
B,1744.9000244140625,1.0012037754058838
B,1745.0,1.0012037754058838
B,1745.0999755859375,1.0012037754058838
B,1745.2000732421875,1.0012037754058838
